MAZ,TAZ,BLKGRP,TRACT,PUMA,COUNTY,DISTRICTXX,TOTNGQHHS,TOTGQHHS,TOTHHS,TOTPOP,EMP_NRM,EMP_CON,EMP_NHTMFG,EMP_HTMFG,EMP_WT,EMP_TWU,EMP_RET,EMP_IFRPBS,EMP_HCS,EMP_OSV,EMP_GOV,EMP_EDU,EMP_AER,EMP_ACC,EMP_FSD,EMP_TOT,ENROLL_K8,ENROLL_912,ENROLL_COLL,TERMTIME,PRKCST_HR,PRKCST_DAY,PRKCST_MNTH,PRKSPACES,ACRES,ACTIVE_ACRES,OSPC_ACRES,ESCOOACCTIME,EBIKEACCTIME,EXTERNAL,EXT_WORK_SIZE,EXT_NWRK_SIZE,TOTINT,EMPDEN,RETDEN,HHDEN,POPDEN,POPEMPDEN,WLKTIME_BUS,WLKTIME_BRT,WLKTIME_LRT,WLKTIME_CR,EXPPRK_MNTH,EXPPRK_DAY,EXPPRK_HR,PARKAREA,Built Form,walk_dist_local_bus,micro_dist_local_bus,walk_dist_premium_transit,micro_dist_premium_transit,MicroAccessTime,nev,microtransit,external_work,external_nonwork,external_MAZ,totint,park_and_ride_spaces
7135,1883,4,4102,1301,51,,15,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7136,1829,4,4102,1301,51,,15,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7137,1595,4,4102,1301,51,,18,0,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7145,1556,4,4102,1301,51,,14,0,14,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,375,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7146,1556,4,4102,1301,51,,16,0,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8346,1660,3,6403,1314,51,,30,0,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4120,2165,2,2701,1305,51,,15,0,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4121,2064,2,2701,1305,51,,17,0,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4168,1657,1,2702,1305,51,,0,0,0,0,0,0,0,0,0,0,29,0,0,0,31,0,0,0,0,99,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4169,1651,1,2702,1305,51,,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,33,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4170,1630,1,2702,1305,51,,0,0,0,0,0,17,0,0,0,0,22,20,0,5,0,0,0,0,12,80,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4171,1611,1,2702,1305,51,,0,0,0,0,0,0,0,0,0,0,86,0,10,1,0,2,0,0,0,114,0,0,660,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4172,1827,1,2702,1305,51,,3,0,3,8,0,0,0,0,0,0,11,4,38,23,0,13,0,0,0,140,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4173,1950,1,2702,1305,51,,0,0,0,0,0,0,43,0,0,0,0,3,23,14,0,0,0,0,8,102,496,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
4174,2050,1,2702,1305,51,,1,0,1,4,0,0,0,0,0,0,7,0,2,9,1,23,2,0,1,59,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4175,1879,1,2702,1305,51,,14,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4176,1766,1,2702,1305,51,,15,0,15,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4177,2067,1,2702,1305,51,,17,0,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4198,1916,1,2702,1305,51,,18,0,18,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4298,1626,1,2802,1305,51,,16,0,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4299,1602,1,2802,1305,51,,15,0,15,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4300,1607,1,2802,1305,51,,14,0,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4301,1607,1,2802,1305,51,,14,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
4302,1607,1,2802,1305,51,,14,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4303,1502,1,2802,1305,51,,13,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4304,1470,1,2802,1305,51,,16,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4308,1348,1,2802,1305,51,,13,0,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4309,1348,1,2802,1305,51,,12,0,12,28,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
4310,1348,1,2802,1305,51,,15,0,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
4312,1472,2,2802,1305,51,,19,0,19,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7023,1785,1,4102,1301,51,,7,0,7,13,0,0,0,38,0,0,0,8,0,0,2,0,0,0,10,80,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7026,1795,1,4102,1301,51,,14,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7047,1873,1,4102,1301,51,,23,0,23,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7073,1599,2,4102,1301,51,,14,0,14,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7212,1716,2,4200,1301,51,,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7239,1745,2,4200,1301,51,,13,0,13,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,22,0,0,418,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7240,1689,2,4200,1301,51,,34,0,34,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7150,1508,1,4200,1301,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,32,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7174,1562,1,4200,1301,51,,20,0,20,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7306,1348,1,4500,1314,51,,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7321,1470,1,4500,1314,51,,0,0,0,0,0,0,0,0,32,4,0,2,0,2,0,0,0,0,0,70,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7326,1716,1,4500,1314,51,,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
7257,1655,1,4300,1314,51,,0,0,0,0,0,0,222,0,86,0,0,39,0,0,0,0,0,0,0,440,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8469,2105,2,6502,1314,51,,32,0,32,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3.4519999,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8470,2105,2,6502,1314,51,,48,0,48,105,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8455,1602,1,6502,1314,51,,32,0,32,72,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8075,1846,4,5900,1314,51,,19,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10634,1800,3,10100,1316,51,,3,0,3,8,0,0,0,0,0,0,60,30,61,0,0,0,0,0,58,186,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10635,1798,3,10100,1316,51,,21,0,21,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10636,1950,3,10100,1316,51,,36,0,36,91,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10637,1950,3,10100,1316,51,,17,0,17,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
10638,1853,3,10100,1316,51,,317,20,337,718,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,92,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10639,1806,3,10100,1316,51,,15,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
10640,1619,3,10100,1316,51,,17,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10641,1613,3,10100,1316,51,,26,0,26,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10642,1581,3,10100,1316,51,,22,0,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10643,1639,3,10100,1316,51,,13,0,13,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10644,1639,3,10100,1316,51,,22,0,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
10645,1641,3,10100,1316,51,,20,3,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10646,1599,3,10100,1316,51,,20,0,20,41,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10647,1639,3,10100,1316,51,,10,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10648,1680,3,10100,1316,51,,210,0,210,492,0,0,3,0,0,0,0,31,0,4,0,0,0,0,18,66,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10649,1734,3,10100,1316,51,,71,0,71,190,0,22,0,0,0,0,0,0,1,0,4,68,0,0,2,94,554,0,0,0,0.0,0.0,0.0,0.0,1,22.7472,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10650,1908,3,10100,1316,51,,61,0,61,163,1,0,0,0,0,0,0,0,10,2,1,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10676,1866,2,10200,1316,51,,82,0,82,188,0,0,0,0,0,0,423,0,1,2,2,0,0,0,34,297,0,0,0,0,0.0,0.0,0.0,0.0,1,0.845221,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10677,1987,2,10200,1316,51,,134,0,134,338,0,0,10,0,0,0,9,1,0,4,1,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0.0,1,19.0282001,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10678,1987,2,10200,1316,51,,625,4,629,1477,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,22,0,0,0,0,0.0,0.0,0.0,0.0,1,49.2574997,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
10679,1987,2,10200,1316,51,,0,0,0,0,0,0,2143,25,157,12,0,728,0,0,0,0,0,0,2,2654,0,0,0,0,0.0,0.0,0.0,0.0,1,116.2330017,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
8254,2105,1,6300,1314,51,,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3072,1856,2,1802,1305,51,,39,0,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3078,2018,2,1802,1305,51,,19,0,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3080,2074,2,1802,1305,51,,16,0,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3168,1854,4,1900,1305,51,,14,6,20,43,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,66,461,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3169,1862,4,1900,1305,51,,14,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3177,1732,4,1900,1305,51,,20,0,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3179,1925,4,1900,1305,51,,15,0,15,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3197,1674,4,1900,1305,51,,8,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3198,2013,4,1900,1305,51,,20,0,20,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,3,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3341,1679,1,2100,1305,51,,74,0,74,120,0,0,0,0,0,0,104,2,0,6,0,0,22,0,5,113,0,0,0,0,104.4,120.4,1892.0,25.9999916,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3342,1658,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,16,0,0,0,0,104.4,120.4,1892.0,26.4999874,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3350,1894,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,31,0,0,0,0,104.4,120.4,1892.0,25.56701075,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3359,1742,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17,0,0,0,0,104.4,120.4,1892.0,40.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3371,1691,1,2100,1305,51,,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,5,15,0,0,0,0,104.4,120.4,1892.0,25.99995785,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3381,1572,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,2,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3388,2039,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,0,0,0,2,52,0,0,0,0,104.4,120.4,1892.0,26.00002498,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3395,2126,1,2100,1305,51,,2,0,2,4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,9,0,0,0,0,104.4,120.4,1892.0,25.99994146,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3396,2126,1,2100,1305,51,,0,0,0,0,0,12,0,0,1,0,79,1,0,0,0,0,0,0,0,98,0,0,0,0,104.4,120.4,1892.0,25.98195078,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,106
3406,1925,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,217,0,104.4,120.4,1892.0,52.22398241,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
3409,1924,1,2100,1305,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4,120.4,1892.0,10.78772735,1,0.0,0,0,0,0,0,0,,64,,,,,,,,,,,,1,,0.25,0.25,0.5,0.5,0.5,0,0,0,0,0,10,0
