,NO,XCOORD,YCOORD,LINES
2871,58091.0,7649118.276796568,654468.0177824057,"035Mnb,035Msb,035MTsb"
2872,58094.0,7639846.154292304,698904.5849090856,"035Mnb,035Msb,035MTnb,035MTsb,072Knb,072Ksb"
2873,58099.0,7568226.938453868,686387.3619746423,"048Ceb,048Cwb"
2874,58102.0,7660212.462824917,687791.8930836968,"077BReb,077BRwb,077BTeb,077BTwb,287Eeb,292Reb"
2875,58103.0,7660227.681755354,688292.132484183,"077BRwb,077BTwb"
2876,58104.0,7642397.355094702,684314.8905296916,"020BSeb,020BSwb"
2877,58106.0,7647226.436852868,688359.6230191462,"017HBnb,PSCLP"
2878,58107.0,7633157.091114174,706997.0432940014,"035Mnb,035Msb,035MTnb,035MTsb"
2879,58112.0,7633565.902631795,649950.325600556,"038BFnb,038BFsb,078BLeb,078BLwb,078TLeb,078TLwb"
2880,58115.0,7615136.269072531,651254.7390093922,"045GHib,045GHob"
2881,58121.0,7643845.322148784,677210.2591477894,"038BFnb,038BFsb,045GHib,045GHob,054BHib,054BHob,055Hib,055Hob"
2882,58132.0,7707383.899167794,673569.366938645,009Pwb
2883,58134.0,7663991.855583706,631710.8249215565,"031Wnb,031Wsb,034LRnb,034LRsb"
2884,58137.0,7646247.079886321,646966.1094573056,"035Mnb,035Msb,035MTnb,035MTsb"
2885,58142.0,7663488.802377594,650614.6341291727,"034LRnb,034LRsb,152Meb,152Mwb"
2886,58143.0,7663174.972849936,621313.9799278791,"032OFnb,032OFsb,CCCCsb,CCOClp"
2887,58145.0,7649851.034902064,680726.8261535496,070Tsb
2888,58146.0,7659992.319984632,551256.302512524,"SCCCnb,SCCCsb,SCMClp"
2889,58150.0,7632149.847199687,658898.1222961558,"039AHnb,039AHsb"
2890,58151.0,7648976.20855241,619323.578047065,"076HOnb,076HOsb,153Snb"
2891,58152.0,7643434.6623693155,686909.2329183709,PSCLP
2892,58153.0,7717764.888629769,688914.7203293669,"077BReb,077BRwb,077BTeb,077BTwb,081Knb,081Ksb"
2893,58158.0,7591500.196300385,673641.8449836012,"088Heb,088Hwb"
2894,58159.0,7658191.02318204,687870.9977419076,"075CLnw,075CLse,077BReb,077BRwb,077BTeb,077BTwb,287Eeb,287Ewb,292Reb,292Rwb"
2895,58160.0,7611266.536633063,674514.7997295015,"020BSeb,020BSwb"
2896,58162.0,7625699.323698639,682320.7494414134,"020BSeb,020BSwb"
2897,58165.0,7666424.417848829,637560.5080209108,"031Wnb,031Wsb"
2898,58172.0,7609907.770515532,631808.8787176727,RCTBlp
2899,58175.0,7534019.542839076,690329.0255579517,"RCGElp,RCWeb,RCWwb"
2900,58180.0,7647179.904159801,696390.2144803364,044CMnb
2901,58181.0,7639793.985872715,685097.5461098822,"077BReb,077BTeb"
2902,58182.0,7650926.582353159,681993.1252861659,"015BCwb,015BMwb,015BYwb"
2903,58184.0,7651654.06510812,688479.3510586265,"017HBsb,077BRwb,077BTwb"
2904,58185.0,7671479.9022,663670.165,"019WGnb,019WGsb"
2905,58187.0,7695406.105312201,681322.3072445296,"087AWeb,087AWwb"
2906,58188.0,7679669.9008397935,673341.0930820955,"073FPnb,073FPsb"
2907,58190.0,7692695.4850909645,692198.0057959155,"021PGeb,021PGwb"
2908,58191.0,7607340.664881322,668348.1392961959,"088Heb,088Hwb"
2909,58203.0,7659574.06284812,667899.8398995879,"019WGnb,019WGsb,075CLnw,075CLse"
2910,58207.0,7648520.76294152,696689.8019795134,"006Mib,006Mob"
2911,58212.0,7669552.632405256,690759.0829180733,"072Knb,072Ksb"
2912,58213.0,7621159.31931863,652651.852103618,"012Bsb,012PTnb,012PTsb"
2913,58214.0,7710220.170640334,673502.5029049207,"081Knb,081Ksb,082SGeb,082SGwb,084PVam,084PVpm,SAMGeb,SAMGwb"
2914,58217.0,7576315.733631461,685114.9287297707,"047HWeb,047HWwb"
2915,58218.0,7617739.676779348,604758.0223159482,"SM2Xnb,SM2Xsb,SM3Xeb,SM3Xwb,SM4eb,SM4wb,SM7Elp,SMVSeb,SMVSwb"
2916,58221.0,7702011.004022,681397.3627946273,"020BSeb,020BSwb"
2917,58223.0,7711598.187996371,673306.9225137678,"081Knb,081Ksb,082SGeb,082SGwb,084PVam,084PVpm,SAMGeb,SAMGwb"
2918,58225.0,7605971.5986431865,668383.3885666962,"088Heb,088Hwb"
2919,58226.0,7666303.232106461,687576.0764520639,"077BReb,077BRwb,077BTeb,077BTwb,287Ewb,292Rwb"
2920,58230.0,7638839.30292003,668096.427057676,"039AHnb,043TMib,043TMob,044CCnb,044CMnb,044CMsb,045GHib,045GHob,054BHib,054BHob,056SMib,056SMob"
2921,58232.0,7592421.700043395,689451.9293037787,"047HWeb,047HWwb,047OWeb,047OWwb"
2922,58234.0,7652491.667583328,656898.4302967743,"034LRnb,034LRsb"
2923,58236.0,7673489.24697849,641954.283908475,CCINlp
2924,58237.0,7648862.836925667,682060.9414218037,"015BCwb,015BMwb,015BYwb"
2925,58242.0,7598681.219062429,685421.1754422695,"059Web,059Wwb"
2926,58245.0,7637598.672197338,708111.249022409,"004Fib,004Fob"
2927,58248.0,7652293.772887534,684033.7064673317,"020BSeb,020BSwb"
2928,58249.0,7642217.978435948,678563.7579274185,"001Viam,008JNnb,044CCnb,044CMnb,C190Asb,C190Pnb"
2929,58251.0,7662624.552949096,637917.7325353686,"032OFnb,032OFsb"
2930,58257.0,7647123.015846025,693890.8278815699,044CMnb
2931,58258.0,7608878.725357448,685941.8475836203,"062Mnb,062Msb,RCBeb,RCBwb"
2932,58263.0,7613785.654671304,680782.231464377,"020BSeb,020BSwb"
2933,58264.0,7652542.8779857475,687153.1477062107,"070Tnb,070Tsb"
2934,58269.0,7640391.880783753,564062.4281247774,SCCAlp
2935,58273.0,7610805.585611164,669276.8631536275,"076HMnb,076HOnb,076HTnb"
2936,58275.0,7655067.345734686,695817.313734548,"017HBnb,017HBsb"
2937,58277.0,7601558.365116725,671232.3345645819,"052FPnb,052FPsb,052FWnb,052FWsb"
2938,58278.0,7639003.328606646,585646.932893773,"CAlp,SCCAlp"
2939,58279.0,7579557.878415754,677810.9864218908,"057FGeb,057FGwb"
2940,58280.0,7578934.253168496,677929.3946587079,"057FGeb,057FGwb"
2941,58282.0,7669736.248772489,695442.944185803,"071PCnb,071PCsb,072Knb,072Ksb"
2942,58283.0,7659364.420228835,665246.9679938498,"075CLnw,075CLse"
2943,58284.0,7683877.950455894,687119.4726388571,"077BReb,077BRwb,077BTeb,077BTwb"
2944,58288.0,7648397.4536949,692852.0577040332,"006Mib,006Mob"
2945,58289.0,7595584.085968162,691183.7617674406,"052FPnb,052FPsb,052FWnb,052FWsb"
2946,58293.0,7677709.960419913,695226.5626530423,"073FPnb,073FPsb"
2947,58294.0,7655306.586213166,702868.610437131,"070Tnb,070Tsb"
2948,58300.0,7613519.027038045,670939.8418796014,"053AAam,053AApm"
2949,58301.0,7613537.6018751925,671476.0700520524,"053AAam,053AApm"
2950,58302.0,7715577.464354924,681791.3213825495,"081Knb,081Ksb"
2951,58303.0,7617823.057446108,656412.716925352,"043TMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
2952,58305.0,7638174.176348348,684752.2695044501,"018HSlp,020BSeb,020BSwb"
2953,58307.0,7596824.1804483505,669419.8134395396,"052FPnb,052FPsb,052FWnb,052FWsb,088Heb,088Hwb"
2954,58308.0,7668427.112554216,633120.5666410367,079COnb
2955,58310.0,7641595.483190963,662508.8250175677,"035MTnb,038BFnb,038BFsb,039AHnb,039AHsb,043TMib,043TMob"
2956,58312.0,7614727.229454449,673462.6469252133,"058Cib,058Cob"
2957,58314.0,7650837.668175327,670533.7831674768,"019WGnb,019WGsb,070Tnb,070Tsb"
2958,58316.0,7671582.882765756,667573.3343465815,"010Heb,010Hwb,014Heb,073FPnb,086Rnb"
2959,58322.0,7535049.102498195,685824.3381485924,"057FGeb,RCGEMlp,RCWeb,RCWwb"
2960,58323.0,7617607.967815925,618406.7927134928,"096TCib,096TCob"
2961,58324.0,7634246.218492429,655211.2832224885,"039AHnb,039AHsb"
2962,58329.0,7652782.928165847,641031.2374623822,"034LRnb,034LRsb"
2963,58331.0,7669693.298686589,694352.4713048475,"012PTnb,012PTsb,072Knb,072Ksb"
2964,58339.0,7619869.399738791,651886.6215731571,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
2965,58344.0,7705135.773971541,681314.2894284824,"020BSeb,020BSwb"
2966,58346.0,7560745.37889075,685607.2967145012,057FGwb
2967,58348.0,7670726.166552325,671602.6079051328,"017HBnb,017HBsb,017Hnb,017Hsb"
2968,58349.0,7565807.314314622,696384.1195681655,"046NHeb,046NHwb"
2969,58350.0,7566970.053240097,696371.4325427847,"046NHeb,046NHwb"
2970,58351.0,7657926.871853736,687869.0514380216,"077BReb,077BTeb"
2971,58352.0,7648282.409564813,689022.754745431,006Mib
2972,58353.0,7539627.879255748,686351.5727030624,"057FGeb,057FGwb,RCClp,RCGEMlp"
2973,58355.0,7595189.806479605,675132.2520644083,"052FPnb,052FPsb,052FWnb,052FWsb,057FGeb,057FGwb"
2974,58356.0,7702446.582793158,667469.6134391328,"082SGeb,082SGwb"
2975,58362.0,7565918.525037044,685938.8765776751,"046NHwb,047HWeb,048Ceb,057FGeb,057FGwb,288HWeb"
2976,58363.0,7646516.093032176,642983.6859672933,"035Mnb,035Msb,035MTnb,035MTsb"
2977,58366.0,7595594.799489592,692042.8197855526,"052FPnb,052FPsb,052FWnb,052FWsb"
2978,58368.0,7643770.98109621,675144.3990389276,"038BFnb,038BFsb,045GHib,045GHob,054BHib,054BHob,055Hib,055Hob"
2979,58369.0,7644975.461950914,689331.712463344,"035Mnb,035Msb,035MTnb,035MTsb,040RSnb,040RSsb,040TSnb,040TSsb,293Ynb,293Ysb"
2980,58373.0,7642462.39302478,677847.0798940761,"001Vopm,012Bsb,012PTsb,044CMsb"
2981,58374.0,7642288.907177809,681788.6694772389,"006Mib,038BFnb,045GHib,055Hib,058Cob,096TCib,096TMib,PSCLP,PSCNSnb"
2982,58375.0,7642489.358678709,682275.30785052,"PSCLP,PSCNSnb"
2983,58380.0,7643936.782873561,677213.1261261682,"035Mnb,035MTnb,040TSnb"
2984,58387.0,7715035.029670051,674562.3368245907,"081Knb,081Ksb"
2985,58390.0,7592246.774293538,682902.5024049158,"088Heb,088Hwb,288HWeb,288HWwb"
2986,58394.0,7679893.757487509,683177.552155008,"073FPnb,073FPsb,287Eeb,287Ewb,287Geb"
2987,58401.0,7616793.233586462,679932.9598658304,"059Web,059Wwb"
2988,58403.0,7674373.284546563,696764.4760288666,"021PGeb,021PGwb,292Reb,292Rwb"
2989,58405.0,7659230.418460832,621095.6421911789,CCOClp
2990,58406.0,7637730.055011831,689521.1678135187,"015BMeb,015BMwb,015BYeb,015BYwb,077BReb,077BRwb,077BTeb,077BTwb"
2991,58410.0,7662023.963047916,683776.4116527415,"020BSeb,020BSwb"
2992,58412.0,7642029.652918196,665406.8226042766,"001Viam,001Vopm,012Bsb,012PTnb,012PTsb,038BFnb,038BFsb"
2993,58413.0,7641519.8399774525,665422.0333566453,"001Viam,001Vopm,012Bsb,012PTnb,012PTsb,038BFnb,038BFsb,039AHsb,043TMib,043TMob,051VBib,051VBob"
2994,58415.0,7875530.251060498,599024.8980497143,"MHEXib,MHEXob"
2995,58416.0,7640044.343776703,691071.2496848851,"016FSib,016FSob"
2996,58424.0,7659932.139164271,623029.5585590219,"033MKnb,033MKsb,CA99Xco,CA99Xoc,CA99Xow,CA99Xwo"
2997,58426.0,7613032.8485656865,656802.706505332,"045GHib,045GHob,062Mnb,062Msb"
2998,58432.0,7580809.496118982,700477.6409551917,"RCNHam,RCNHpm"
2999,58433.0,7644347.185594363,690861.1033221175,"035Mnb,035Msb,035MTnb,035MTsb,040RSnb,040RSsb,040TSnb,040TSsb,293Ynb,293Ysb"
3000,58435.0,7616715.856331707,650369.3110385324,"045GHib,045GHob"
3001,58438.0,7646502.493004976,680387.5607750322,"006Mib,010Hwb,014Hwb"
3002,58440.0,7658860.863221719,688324.8692496525,"075CLnw,075CLse,077BRwb,077BTwb"
3003,58441.0,7658851.247102486,688609.2045183122,"012PTnb,012PTsb"
3004,58444.0,7665082.936265867,671201.9848038837,"014Heb,014Hwb"
3005,58446.0,7699252.159104309,644419.9714398548,"SAMCeb,SAMCwb"
3006,58449.0,7580644.261288517,696285.1925703043,"046NHeb,046NHwb,RCNHam,RCNHpm"
3007,58456.0,7606178.845157686,678189.0964781076,"062Mnb,062Msb"
3008,58457.0,7638060.93835972,668217.883662923,"054BHib,054BHob,056SMib,056SMob"
3009,58464.0,7565013.027126048,686446.2319923724,"046NHeb,RCWeb,RCWwb"
3010,58468.0,7637047.592712817,662533.6485277131,"012Bsb,012PTnb,012PTsb,043TMib,043TMob"
3011,58469.0,7707093.2244864395,675932.2247643559,"002FXDeb,002FXDwb,021PGeb,021PGwb,082SGeb,082SGwb,287Eeb,287Ewb,287Geb"
3012,58470.0,7679884.024268039,682912.7294253709,"073FPnb,073FPsb"
3013,58476.0,7645985.200370393,684823.2380463926,016FSib
3014,58479.0,7667007.935615864,692899.7338993849,"012PTnb,012PTsb,024FReb,024FRwb"
3015,58480.0,7634627.133677147,676838.0125560026,"051VBib,051VBob"
3016,58484.0,7656018.550837092,667997.6706952509,"019WGnb,019WGsb"
3017,58485.0,7655997.995295986,668002.0271039678,"019WGnb,019WGsb"
3018,58487.0,7656078.27965655,642367.7484353982,"033MKnb,033MKsb"
3019,58488.0,7661374.944049882,673788.2012763236,"071PCnb,071PCsb"
3020,58494.0,7654590.618681228,697163.4534268162,"017HBnb,017HBsb,072Knb,072Ksb"
3021,58495.0,7622355.1538103,671479.2399583965,"054BHib,054BHob,055Hib,055Hob"
3022,58497.0,7612845.352600798,606961.8621834223,"SM7Wlp,SMVSwb"
3023,58498.0,7621906.5438130805,707244.01448793,"016FSib,016FSob"
3024,58503.0,7695540.87378174,688484.1729682653,"087AWeb,087AWwb"
3025,58504.0,7695549.70719941,689155.483710869,"087AWeb,087AWwb"
3026,58505.0,7666270.213140416,656014.4502288195,"033MKnb,033MKsb,071PCnb,071PCsb"
3027,58507.0,7632048.487496964,658950.679201274,"039AHnb,039AHsb,044CCnb,044CMnb,044CMsb"
3028,58513.0,7627175.370950736,659907.9718158614,"043TMib,043TMob"
3029,58524.0,7602489.436578863,681637.7073753198,"067Bnb,067Bsb"
3030,58525.0,7602493.820687631,682367.5944351134,"067Bnb,067Bsb"
3031,58526.0,7665822.329244649,573658.4162167507,"SCCAlp,SCCCnb,SCCCsb"
3032,58533.0,7654075.7188514285,680043.9900878901,"014Heb,014Hwb"
3033,58540.0,7612691.014082023,651304.0373079841,"045GHib,045GHob"
3034,58545.0,7697976.695953383,643474.286948498,"SAMCeb,SAMCwb"
3035,58546.0,7659015.113030221,690311.4612228295,"075CLnw,075CLse"
3036,58547.0,7565937.65927531,686402.5532050228,046NHwb
3037,58548.0,7565477.563855118,686422.7111453321,"046NHeb,RCWwb"
3038,58553.0,7644328.515488498,670435.9291406622,"035Mnb,035Msb,035MTnb,035MTsb,040TSnb,040TSsb"
3039,58557.0,7653675.142850276,693683.9514678164,"017HBnb,017HBsb"
3040,58561.0,7603362.232724459,671469.643339196,"052FPnb,052FPsb,052FWnb,052FWsb"
3041,58563.0,7666294.577689146,674384.6536692171,"009Peb,009Pwb"
3042,58564.0,7653511.294722579,672765.96613185,"010Heb,010Hwb"
3043,58571.0,7606550.535901065,688103.7082073246,"048Ceb,048Cwb,RCBeb,RCBwb"
3044,58572.0,7665119.494538982,658046.8876937029,"071PCnb,071PCsb"
3045,58573.0,7686837.207674408,645728.6219571573,"156Meb,156Mwb"
3046,58574.0,7638161.335922664,704202.5621050363,"075CLnw,075CLse"
3047,58575.0,7639142.060284115,704169.7420393993,"075CLnw,075CLse"
3048,58581.0,7641040.1697803335,654050.0787000598,"038BFnb,038BFsb,039AHnb,039AHsb"
3049,58583.0,7649859.932119855,676753.450506809,"009Peb,017HBsb,017Hsb,019WGsb,291Osb"
3050,58588.0,7652039.616679221,634529.4183587513,"035Mnb,035Msb,035MTnb,035MTsb"
3051,58590.0,7611358.118616234,672260.4278207809,"076HMnb,076HOnb,076HTnb"
3052,58591.0,7644368.867837731,685088.8221775468,"002FXDwb,004Fob,008JNnb,009Pwb,016FSob,017HBnb,017Hnb,035Mnb,035MTnb,040TSnb,044CCnb,044CMnb,054BHib,077BReb,077BTeb,287Eeb,288WReb,291Onb,292Reb,293Ynb,C105Pnb,C105Xnb"
3053,58592.0,7692829.555659108,687301.449602807,"077BReb,077BRwb,077BTeb,077BTwb"
3054,58596.0,7649533.820667632,687250.7033013237,"008JNnb,008JNsb,077BReb,077BRwb,077BTeb,077BTwb,287Ewb,292Rwb"
3055,58597.0,7638483.93456786,594475.064450048,CAlp
3056,58598.0,7694717.875535743,694013.0318259767,"087AWeb,087AWwb"
3057,58601.0,7668685.873571741,659555.6478112096,"072Knb,072Ksb"
3058,58602.0,7687815.917931825,681763.3689266451,"020BSeb,020BSwb"
3059,58603.0,7674130.505761002,676695.6080911241,"002FXDeb,002FXDwb"
3060,58609.0,7658965.253330502,674617.1551342345,"009Peb,009Pwb"
3061,58611.0,7615473.733347461,636480.562161041,RCTBlp
3062,58614.0,7639859.079718154,684483.8689676471,"015BMeb,015BMwb,015BYeb,015BYwb,018HSlp,020BSeb,020BSwb"
3063,58618.0,7704119.642739279,673315.6401311979,"009Peb,009Pwb"
3064,58619.0,7670069.701439392,687573.5449470063,"077BReb,077BRwb,077BTeb,077BTwb,287Ewb,292Rwb"
3065,58621.0,7629895.338790669,641828.9592578297,"037LGeb,037LGwb"
3066,58622.0,7662879.469758934,663967.7554354161,"071PCnb,071PCsb"
3067,58624.0,7654210.852421695,630512.8061255247,"035Mnb,035Msb,035MTnb,035MTsb"
3068,58625.0,7641092.310758077,686915.3085728751,"024FReb,026TNob,PSCNSsb"
3069,58627.0,7609568.395636782,672281.1228621373,"052FPnb,052FPsb,052FWnb,052FWsb"
3070,58632.0,7664239.507479006,700457.8671156535,MAClp
3071,58634.0,7622233.724667442,641599.2239983515,"076HMnb,076HMsb,076HOnb,076HOsb,RCKeb,RCKwb"
3072,58635.0,7655752.8939057775,702718.4175367486,"070Tnb,070Tsb"
3073,58637.0,7692340.208180408,646133.7561674248,"SAMCeb,SAMCwb"
3074,58639.0,7644115.008330008,684308.5332169799,"012PTnb,020BSeb,020BSwb,C164Pnb"
3075,58642.0,7608176.200652396,687240.4578808369,"048Ceb,048Cwb"
3076,58645.0,7657232.730365452,679950.6030011299,"014Heb,014Hwb"
3077,58648.0,7677105.73301146,687493.6016871164,"023SReb,023SRwb,077BRwb,077BTwb"
3078,58650.0,7625976.342552674,644334.7859694852,"096TCib,096TMib"
3079,58654.0,7591736.233172457,677558.3128165308,"088Heb,088Hwb"
3080,58659.0,7657352.817405627,612307.1726142481,CCOClp
3081,58662.0,7682751.523203039,688471.1089421302,"023SReb,023SRwb"
3082,58663.0,7610114.692229379,675410.6482212006,"020BSeb,020BSwb"
3083,58664.0,7707090.651881298,675693.4944869027,"002FXDeb,002FXDwb,009Peb,021PGeb,021PGwb,287Eeb,287Ewb,287Geb"
3084,58665.0,7672250.943401881,695750.3567006317,"012PTnb,012PTsb,071PCnb,071PCsb,073FPnb,073FPsb,MAClp"
3085,58666.0,7668425.435350866,650819.0838380893,"029LWeb,029LWwb,030Eeb,030Ewb,031Wnb,031Wsb,079COnb,079COsb,152Meb,152Mwb,CCCCnb,CCCCsb"
3086,58667.0,7636458.711017416,700202.8024055127,"040RSnb,040RSsb,040TSnb,040TSsb"
3087,58668.0,7711468.289636569,675967.0455340125,"020BSeb,020BSwb"
3088,58670.0,7641553.555707102,682944.0189879568,063WPib
3089,58673.0,7532911.765823525,719057.1381141979,RCWwb
3090,58674.0,7604373.312846615,682346.952093814,"059Web,059Wwb"
3091,58675.0,7672101.776103543,649830.524160936,CCINlp
3092,58676.0,7565959.29851859,686864.5026289223,046NHwb
3093,58684.0,7672932.305164604,647566.3561326251,"156Meb,156Mwb,CCINlp"
3094,58686.0,7640133.850063672,682579.9122641424,"006Mib,024FReb,024FRwb,045GHib,051VBib,051VBob,051VCib,051VCob,055Hib,058Cib,058Cob,288WReb,288WRwb"
3095,58687.0,7577102.354304701,692026.1922522946,"046NHeb,046NHwb"
3096,58690.0,7675716.02993205,681801.4429028134,020BSeb
3097,58691.0,7695558.480216954,671452.9105057314,"087AWeb,087AWwb"
3098,58693.0,7613401.123002241,671555.7529114162,"053AAam,053AApm"
3099,58695.0,7643463.026626048,694013.924427755,"293Ynb,293Ysb"
3100,58698.0,7626498.692597375,638986.0137719358,"037LGeb,037LGwb"
3101,58700.0,7638524.720891302,679687.1704015929,"051VBib,051VBob,051VCib,051VCob"
3102,58701.0,7564993.459486908,685982.7196653552,"047HWwb,048Cwb,057FGeb,057FGwb,288HWeb,RCWeb"
3103,58702.0,7686799.647199288,681782.5123649543,"020BSeb,020BSwb,086Rnb,086Rsb"
3104,58703.0,7664015.128030248,695608.2912164945,"071PCnb,071PCsb,MAClp"
3105,58704.0,7649188.441376873,676334.714669334,"009Pwb,017HBnb,017Hnb,019WGnb,291Onb"
3106,58706.0,7645947.291894578,685683.5713670554,"004Fob,008JNnb,035Mnb,035MTnb,040TSnb,044CMnb,077BReb,077BTeb,287Eeb,288WReb,292Reb,293Ynb,C105Pnb,C105Xnb"
3107,58707.0,7664573.229146451,621259.4425187988,"032OFnb,032OFsb,CCOClp"
3108,58716.0,7625113.187526363,642198.8616976344,"096TCib,096TMib"
3109,58717.0,7678538.774377541,681928.3101565257,"020BSeb,020BSwb"
3110,58718.0,7664685.103570202,646052.4416047987,"029LWeb,029LWwb"
3111,58719.0,7634225.1770503465,705485.3565706222,"075CLnw,075CLse"
3112,58720.0,7642278.207456406,591107.6218151454,CAlp
3113,58722.0,7561211.344022679,701080.3011605255,"RCWeb,RCWwb"
3114,58723.0,7699615.276230545,686752.9984059072,"077BReb,077BRwb,077BTeb,077BTwb"
3115,58729.0,7665666.843433675,576039.3981786983,"SCCCnb,SCCCsb"
3116,58730.0,7668056.936113864,650678.6013571154,"152Meb,152Mwb,CCCCnb,CCCCsb"
3117,58732.0,7666263.132526256,546775.9935518833,"SCCAlp,SCCCnb,SCCCsb,SCEXlp,SCMClp"
3118,58733.0,7687201.280702553,693903.5005069211,"021PGeb,021PGwb,023SReb,023SRwb,086Rnb,086Rsb"
3119,58735.0,7670306.39201278,681914.3409285852,"015BCeb,015BMeb,015BYeb"
3120,58738.0,7603849.198798388,688652.7021053056,"048Ceb,048Cwb"
3121,58739.0,7604224.008448007,688645.1772902643,"048Ceb,048Cwb"
3122,58741.0,7700887.923575837,690875.8928516987,"021PGeb,021PGwb"
3123,58743.0,7625052.937105863,709295.8587916163,"004Fib,004Fob,016FSib,016FSob,044CMsb,075CLnw,075CLse"
3124,58748.0,7662614.225228443,625135.9502718098,"032OFsb,034LRnb,034LRsb,079COnb,079COsb,CCOClp"
3125,58749.0,7672917.545835084,650860.6017211122,"155Seb,155Swb,156Meb,156Mwb,CCINlp,SAMCeb,SAMCwb"
3126,58750.0,7616527.366354725,660915.7912314837,"056SMib,056SMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
3127,58751.0,7616665.756131505,661255.5189109541,"056SMib,056SMob,078BLeb,078BLwb"
3128,58752.0,7625594.722189438,631449.7204993465,"076HMnb,076HMsb,076HOnb,076HOsb"
3129,58760.0,7659261.93902387,651765.759231431,"152Meb,152Mwb"
3130,58769.0,7617712.939525868,611632.793565499,"SM5nb,SM5sb"
3131,58772.0,7635583.134766264,650032.4804648634,"038BFnb,038BFsb,078BLeb,078BLwb,078TLeb,078TLwb"
3132,58775.0,7624266.961833913,638469.3882386788,"037LGeb,037LGwb,038BFnb,038BFsb,076HMnb,076HMsb,076HOnb,076HOsb,096TCib,096TCob,096TMib,096TMob,RCKeb,RCKwb,SM2Xnb,SM2Xsb"
3133,58776.0,7624746.588793173,638626.6915532965,"037LGeb,037LGwb,096TCob,096TMob,SM2Xnb,SM2Xsb"
3134,58778.0,7644983.140996128,667843.5060115319,"035Mnb,035Msb,035MTnb,035MTsb,040TSnb,040TSsb"
3135,58780.0,7619962.369674534,708666.0681050346,"016FSib,016FSob"
3136,58782.0,7714953.944407883,632584.0809680783,"030Eeb,030Ewb"
3137,58784.0,7670876.13477317,702400.3274097329,"292Reb,292Rwb,MAClp"
3138,58788.0,7657562.59492518,639422.7555454079,"033MKnb,033MKsb"
3139,58789.0,7657427.564955122,639696.0052919216,"033MKnb,033MKsb"
3140,58790.0,7673120.246240486,683414.1668282503,"020BSeb,020BSwb"
3141,58792.0,7642652.334004661,679395.6943912884,"001Vopm,002FXDeb,008JNsb,009Peb,012Bsb,012PTsb,017HBsb,017Hsb,019WGsb,044CMsb,291Osb,C105Anb,C164Anb,C164Asb"
3142,58794.0,7641875.583351156,588948.2847964813,CAlp
3143,58798.0,7641094.082188155,688995.2779904659,026TNob
3144,58799.0,7621273.223346438,629765.4259307584,RCTRlp
3145,58801.0,7606848.012796021,674500.0976000925,"062Mnb,062Msb,288WReb,288WRwb"
3146,58806.0,7678594.434188861,649338.787777488,"155Seb,155Swb,SAMCeb,SAMCwb"
3147,58810.0,7584153.857607709,690100.4002007148,"047HWeb,047HWwb,047OWeb,047OWwb,048Ceb,048Cwb"
3148,58813.0,7610820.344540681,668243.4199867465,"076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,088Heb,088Hwb"
3149,58817.0,7690440.350880695,681694.1054881256,"020BSeb,020BSwb,074Nnb,074Nsb"
3150,58820.0,7617183.11396622,660432.1594642319,"056SMib,056SMob,076HMnb,076HMsb,076HOnb,076HOsb,076HTnb,076HTsb,078BLeb,078BLwb"
3151,58821.0,7702697.757395507,690481.8496636293,"021PGeb,021PGwb"
3152,58823.0,7714114.757229505,644323.185146279,"SAMCeb,SAMCwb"
