MAZ,NO,CODE,NAME,USEIMAGEFILE,CATNO,CATNAME,XCOORD,YCOORD,IMAGEHEIGHT,USEIMAGEHEIGHT,IMAGEANGLE,ACTIVE_ACRES,ADT2000,ADT2017,ADTMODEL,AFFGEOID,ALAND,AWATER,BLKGRP,BLOCK,BUILT_FORM,CITY,CITYNM,COLLEGEENROLL,COUNTY,COUNTYFP,CTNUM,DAYCAREFAC,DISTRICT06,DIST_9TO12,DIST_KTO8,EBIKEACCTIME,ECT_DIST,ELEM,EMP2000,EMPMODEL,EMPPER,EMP_ACC,EMP_AER,EMP_AFS,EMP_CON,EMP_EDU,EMP_FSD,EMP_GOV,EMP_HCS,EMP_HTMFG,EMP_IFRPBS,EMP_MFG,EMP_NHTMFG,EMP_NRM,EMP_OSV,EMP_RCS,EMP_RET,EMP_TOTAL,EMP_TWU,EMP_WT,ENROLLGRADE9to12,ENROLLGRADEKto8,ENROLL_912,ESCOOACCTIME,EXTERNAL,EXT_GROWTH,EXT_NWRK_SIZE,EXT_WORK_SIZE,GA,GEOID,GEOID20,GEOIDFQ20,HHDEN,HHPER,HIGH,HIGH_DIST,INTHMI,INTPTLAT,INTPTLON,INT_GROWTH,MAXCONNECTORWEIGHT,MAZID,MIDDLE,MID_DIST,NEW_MZNUM,OBJECTID,OSPC_ACRES,PARKACRES,PARKATTRACT,PARKCLASS,PARKDEVELOP,PNR_LOT_NAME,PNR_SPACES,POP2000,POPEMPDEN,POPHHDEN,POPMODEL,PRKCST_DAY,PRKCST_HR,PRKCST_MNTH,PRKSPACES,PUMA,RETDEN,RIVER,SCHDIST,SHAPE_AREA,SHAPE_LENG,SKATS,STATEFP,SUFFIX,TAZ,TAZABM,TERMINALTIME,TOTEMP23,TOTEMPHH,TOTGQHHS,TOTNGQHHS,TOTNUMZONES,TRACT,TRACTCE,TRACT_NUM,TYPENO,UGB,UGBID,TOTHHS,TOTPOP,ACRES,walk_dist_local_bus,walk_dist_premium_transit,empden,retempden,duden,popden,popempdenpermi,totint,EXPPRK_HR,EXPPRK_DAY,EXPPRK_MNTH,PARKAREA
7665,7665,,Block 4032,0,25,PedestrianZones,2300651.444,146090.6503,10,0,0,0.0,0,0,0,,10035,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80090,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9999,0,0,0,0,3,4032.0,410470000000000.0,1000000US410470003004032,0.0,0.63,80103,0,179,44.9533052,-123.0269105,0,1,8009104032,80082,0,0,9266,0.0,0.0,0,,,,0,0,0.43,0.71,0,0,0.0,0.0,0,0,0,0,1,107998.26,1347.27,1,,,91,80091,1,3,8,0,0,0,300,,0,0,1,0,5,13,2.47929677418288,0.161,999999.0,6.485,0.142,4.681,11.383,11435.167,179,,,,
7666,7666,,Block 4041,0,25,PedestrianZones,2300487.308,145938.4093,10,0,0,0.0,0,0,0,,10001,0,4,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,114,0,0,0,0,0,9999,0,0,0,0,3,4041.0,410470000000000.0,1000000US410470003004041,0.0,0.0,80103,0,159,44.9518896,-123.0289293,0,3,8009004041,80082,0,0,9267,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,107624.68,1313.0,1,,,90,80090,1,90,90,0,0,0,300,,0,0,1,0,0,0,2.470720502027251,0.183,999999.0,6.285,0.208,4.267,10.15,10518.322,159,,,,
7670,7670,,Block 4002,0,25,PedestrianZones,2300786.249,147025.3216,10,0,0,0.0,0,0,0,,10432,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,4002.0,410470000000000.0,1000000US410470003004002,0.0,1.0,80103,0,136,44.9617504,-123.0255731,0,1,8009304002,80417,0,0,9271,0.0,0.0,0,,,,0,0,0.0,0.44,0,0,0.0,0.0,0,0,0,0,1,112269.9,1344.16,1,,,93,80093,1,0,12,0,0,0,300,,0,0,1,0,12,34,2.577359957528933,0.0,999999.0,4.174,1.376,2.583,6.449,6798.209,136,,,,
7671,7671,,Block 4012,0,25,PedestrianZones,2300776.588,146785.4159,10,0,0,0.0,0,0,0,,10511,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9999,0,0,0,0,3,4012.0,410470000000000.0,1000000US410470003004012,0.0,0.81,80103,0,164,44.9595898,-123.0256004,0,1,8009304012,80417,0,0,9272,0.0,0.0,0,,,,0,0,0.1,0.4,0,0,0.0,0.0,0,0,0,0,1,113121.74,1345.2,1,,,93,80093,1,4,21,0,0,0,300,,0,0,1,0,17,54,2.596915521592809,0.222,999999.0,3.339,0.171,4.178,9.989,8529.381,164,,,,
7673,7673,,Block 4000,0,25,PedestrianZones,2300980.7,147017.8738,10,0,0,0.0,0,0,0,,11108,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,4000.0,410470000000000.0,1000000US410470003004000,0.0,1.0,80103,0,128,44.9617381,-123.0231066,0,1,8009304000,80417,0,0,9274,0.0,0.0,0,,,,0,0,0.0,0.75,0,0,0.0,0.0,0,0,0,0,1,119538.91,1380.01,1,,,93,80093,1,0,3,0,0,0,300,,0,0,1,0,3,3,2.7442334340496,0.07,999999.0,4.443,1.503,2.867,7.161,7426.782,128,,,,
7721,7721,,Block 3003,0,25,PedestrianZones,2301752.22,144873.3939,10,0,0,0.0,0,0,0,,12588,0,3,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,3003.0,410470000000000.0,1000000US410470006003003,0.0,1.0,80103,0,136,44.942665,-123.0124866,0,1,8010503003,80082,0,0,9332,0.0,0.0,0,,,,0,0,0.0,0.65,0,0,0.0,0.0,0,0,0,0,1,135464.53,1717.13,1,,,105,80105,1,0,13,0,0,0,600,,0,0,1,0,13,22,3.1098349603168813,0.145,999999.0,2.655,0.087,3.944,8.974,7442.715,136,,,,
7740,7740,,Block 2003,0,25,PedestrianZones,2300946.051,146187.0141,10,0,0,0.0,0,0,0,,11112,0,2,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,24,0,0,0,0,0,9999,0,0,0,0,3,2003.0,410470000000000.0,1000000US410470003002003,0.0,0.72,80103,0,162,44.9542549,-123.0232167,0,1,8009402003,80082,0,0,9407,0.0,0.0,0,,,,0,0,0.18,0.46,0,0,0.0,0.0,0,0,0,0,1,119584.53,1424.45,1,,,94,80094,1,5,18,0,0,0,300,,0,0,1,0,13,36,2.745280516271956,0.106,999999.0,4.599,0.187,4.659,11.362,10215.11,162,,,,
7744,7744,,Block 4004,0,25,PedestrianZones,2300595.466,147031.8029,10,0,0,0.0,0,0,0,,10809,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80092,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9999,0,0,0,0,3,4004.0,410470000000000.0,1000000US410470003004004,0.0,0.53,80103,0,127,44.961755,-123.0279928,0,2,8009304004,80417,0,0,9420,0.0,0.0,0,,,,0,0,0.45,0.5,0,0,0.0,0.0,0,0,0,0,1,116318.83,1368.07,1,,,93,80093,1,9,19,0,0,0,300,,0,0,1,0,10,33,2.670310570869642,0.0,999999.0,4.732,1.579,2.492,6.081,6919.97,127,,,,
7745,7745,,Block 3040,0,25,PedestrianZones,2300197.863,146050.9019,10,0,0,0.0,0,0,0,,10224,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,3040.0,410470000000000.0,1000000US410470003003040,0.0,0.95,80103,0,135,44.9528199,-123.0326405,0,1,8008903040,80068,0,0,9421,0.0,0.0,0,,,,0,0,0.05,0.82,0,0,0.0,0.0,0,0,0,0,1,110027.49,1328.08,1,,,89,80089,2,1,19,0,0,0,300,,0,0,1,0,18,35,2.525881323010311,0.185,999999.0,8.063,0.494,2.964,6.663,9424.535,135,,,,
7746,7746,,Block 4038,0,25,PedestrianZones,2300522.445,146032.8247,10,0,0,0.0,0,0,0,,9940,0,4,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,4038.0,410470000000000.0,1000000US410470003004038,0.0,0.78,80103,0,165,44.9527488,-123.0285217,0,1,8009104038,80082,0,0,9422,0.0,0.0,0,,,,0,0,0.17,0.58,0,0,0.0,0.0,0,0,0,0,1,106967.29,1308.18,1,,,91,80091,1,2,9,0,0,0,300,,0,0,1,0,7,19,2.4556288067306515,0.124,999999.0,6.139,0.198,4.341,10.599,10712.262,165,,,,
7786,7786,,Block 2022,0,25,PedestrianZones,2301900.766,145071.9335,10,0,0,0.0,0,0,0,,12463,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,2022.0,410470000000000.0,1000000US410470006002022,0.0,1.0,80103,0,145,44.9444924,-123.0106834,0,1,8010002022,80082,0,0,9510,0.0,0.0,0,,,,0,0,0.0,0.45,0,0,0.0,0.0,0,0,0,0,1,134124.73,1466.85,1,,,100,80100,1,0,13,0,0,0,600,,0,0,1,0,13,24,3.079077480328716,0.257,999999.0,2.605,0.136,3.505,7.974,6770.916,145,,,,
7926,7926,,Block 1005,0,25,PedestrianZones,2299677.355,145908.738,10,0,0,0.0,0,0,0,,0,70521,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,1005.0,410470000000000.0,1000000US410470002001005,0.0,0.0,80103,0,102,44.9513942,-123.0391773,0,1,8008701005,80068,0,0,15098,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,758930.91,7339.59,1,,,87,80087,1,0,0,0,0,0,200,,0,0,1,0,0,0,17.422641038883054,0.253,999999.0,9.755,0.626,2.272,4.721,9264.186,102,,,,
7927,7927,,Block 3009,0,25,PedestrianZones,2299836.567,146867.5151,10,0,0,0.0,0,0,0,,64078,113917,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,3009.0,410470000000000.0,1000000US410470003003009,0.0,0.0,80103,0,60,44.9620172,-123.0371696,0,1,8008703009,80417,0,0,15099,0.0,11.18,1,SPECIAL USE FACILITY,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,1915536.78,13439.06,1,,,87,80087,1,0,0,0,0,0,300,,0,0,1,0,0,0,43.97463472479589,0.362,999999.0,5.032,0.122,1.89,3.697,5586.644,60,,,,
7929,7929,,Block 3005,0,25,PedestrianZones,2300049.591,146632.7057,10,0,0,0.0,0,0,0,,11136,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80092,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,9999,0,0,0,0,3,3005.0,410470000000000.0,1000000US410470003003005,0.0,0.25,80103,0,92,44.9580113,-123.03475,0,3,8008603005,80417,0,0,15101,0.0,0.0,0,,,,0,0,2.57,0.86,0,0,0.0,0.0,0,0,0,0,1,119846.23,1386.62,1,,,86,80086,1,18,24,0,0,0,300,,0,0,1,0,6,6,2.751288490240141,0.269,999999.0,4.44,0.106,2.227,4.584,5774.809,92,,,,
7959,7959,,Block 6013,0,25,PedestrianZones,2300914.979,144356.842,10,0,0,0.0,0,0,0,,13098,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9999,0,0,0,0,4,6013.0,410470000000000.0,1000000US410470009006013,0.0,0.97,80103,0,149,44.9377839,-123.0228861,0,1,8010606013,80068,0,0,15134,0.0,0.0,0,,,,0,0,0.02,0.53,0,0,0.0,0.0,0,0,0,0,1,140957.62,1514.2,1,,,106,80106,1,1,30,0,0,0,900,,0,0,1,0,29,58,3.2359388105188462,0.218,999999.0,23.765,0.432,7.839,12.08,22940.563,149,,,,
7960,7960,,Block 6012,0,25,PedestrianZones,2301071.655,144293.1313,10,0,0,0.0,0,0,0,,31234,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,40,0,0,0,0,0,9999,0,0,0,0,4,6012.0,410470000000000.0,1000000US410470009006012,0.0,0.59,80103,0,162,44.9372548,-123.0208767,0,2,8010606012,80082,0,0,15135,0.0,0.0,0,,,,0,0,0.35,0.49,0,0,0.0,0.0,0,0,0,0,1,336137.99,2420.19,1,,,106,80106,1,29,70,0,0,0,900,,0,0,1,0,41,78,7.716659629313921,0.141,999999.0,10.218,0.434,5.338,11.469,13879.302,162,,,,
7961,7961,,Block 6005,0,25,PedestrianZones,2301127.82,144467.4906,10,0,0,0.0,0,0,0,,29721,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,9999,0,0,0,0,4,6005.0,410470000000000.0,1000000US410470009006005,0.0,0.87,80103,0,160,44.938839,-123.0202343,0,1,8010606005,80082,0,0,15136,0.0,0.0,0,,,,0,0,0.09,0.59,0,0,0.0,0.0,0,0,0,0,1,319856.68,2895.68,1,,,106,80106,1,4,30,0,0,0,900,,0,0,1,0,41,69,7.342892524024359,0.085,999999.0,10.434,0.492,4.896,10.014,13086.818,160,,,,
7965,7965,,Block 6011,0,25,PedestrianZones,2301237.611,144229.2765,10,0,0,0.0,0,0,0,,14853,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,6011.0,410470000000000.0,1000000US410470009006011,0.0,0.95,80103,0,167,44.936727,-123.0187498,0,1,8010806011,80082,0,0,15140,0.0,0.0,0,,,,0,0,0.03,0.61,0,0,0.0,0.0,0,0,0,0,1,159853.81,1602.75,1,,,108,80108,1,1,20,0,0,0,900,,0,0,1,0,19,40,3.669735352266689,0.211,999999.0,5.612,0.501,5.56,12.08,11322.61,167,,,,
7990,7990,,Block 2005,0,25,PedestrianZones,2301453.439,145498.8119,10,0,0,0.0,0,0,0,,28277,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,4,2005.0,410470000000000.0,1000000US410470006002005,0.0,0.59,80103,0,142,44.9482069,-123.0165175,0,2,8010202005,80082,0,0,15166,0.0,0.0,0,,,,0,0,0.31,0.45,0,0,0.0,0.0,0,0,0,0,1,304315.81,2297.32,1,,,102,80102,1,9,22,0,0,0,600,,0,0,1,0,13,24,6.986123622447124,0.067,999999.0,1.536,0.158,4.778,10.819,7906.742,142,,,,
7991,7991,,Block 1031,0,25,PedestrianZones,2301571.599,145641.5303,10,0,0,0.0,0,0,0,,49672,0,1,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,9999,0,0,0,0,4,1031.0,410470000000000.0,1000000US410470006001031,0.0,0.73,80103,0,137,44.9495238,-123.0150771,0,1,8009801031,80082,0,0,15167,0.0,0.0,0,,,,0,0,0.16,0.43,0,0,0.0,0.0,0,0,0,0,1,534565.86,3046.71,1,,,98,80098,1,28,102,0,0,0,600,,0,0,1,0,74,188,12.271932575803444,0.133,999999.0,1.843,0.24,4.779,11.032,8239.897,137,,,,
7993,7993,,Block 6027,0,25,PedestrianZones,2301444.357,144007.5705,10,0,0,0.0,0,0,0,,23329,0,6,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80119,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,60,0,0,0,0,0,9999,0,0,0,0,4,6027.0,410470000000000.0,1000000US410470009006027,0.0,0.21,80103,0,156,44.9347908,-123.0160441,0,3,8010806027,80082,0,0,15169,0.0,0.0,0,,,,0,0,2.38,0.63,0,0,0.0,0.0,0,0,0,0,1,251063.78,2071.84,1,,,108,80108,1,38,48,0,0,0,900,,0,0,1,0,18,21,5.7636262370047,0.148,999999.0,3.401,0.102,4.905,11.723,9679.766,156,,,,
8293,8293,,Block 2005,0,25,PedestrianZones,2299651.488,145423.0033,10,0,0,0.0,0,0,0,,8282,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,2005.0,410470000000000.0,1000000US410470002002005,0.0,0.0,80103,0,111,44.9470177,-123.0393116,0,3,8006102005,80068,0,0,27876,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,89120.55,1262.11,1,,,61,80061,2,1,1,0,0,0,200,,0,0,1,0,0,0,2.045924578762361,0.267,999999.0,15.79,1.99,1.99,2.644,11797.676,111,,,,
8294,8294,,Block 2011,0,25,PedestrianZones,2299570.336,145164.9663,10,0,0,0.0,0,0,0,,2102,0,2,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,2011.0,410470000000000.0,1000000US410470002002011,0.0,0.0,80103,0,112,44.9446738,-123.0402366,0,1,8006102011,80068,0,0,27877,0.0,0.0,0,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,22623.28,965.19,1,,,61,80061,2,0,0,0,0,0,200,,0,0,1,0,0,0,0.5193586831039589,0.392,999999.0,26.704,2.977,2.297,2.927,18963.826,112,,,,
8299,8299,,Block 3022,0,25,PedestrianZones,2300630.804,144646.9451,10,0,0,0.0,0,0,0,,10314,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80106,0,0,1,0,0,53,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,0,9999,0,0,0,0,1,3022.0,410470000000000.0,1000000US410470002003022,0.0,0.0,80103,0,127,44.9403135,-123.0265998,0,3,8008003022,80068,0,0,27883,0.0,0.0,0,,,,0,0,0.0,0.0,0,15,1.5,0.0,3,0,0,0,1,110995.07,1468.68,1,,,80,80080,2,49,49,0,0,0,200,,0,0,1,0,0,0,2.5480940434046024,0.044,999999.0,44.95,0.602,6.833,9.441,34810.287,127,,,,
8308,8308,,Block 3017,0,25,PedestrianZones,2300238.212,146744.9246,10,0,0,0.0,0,0,0,,6456,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,4,1,1,9999,0,80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,3017.0,410470000000000.0,1000000US410470003003017,0.0,1.0,80103,0,115,44.9590739,-123.032405,0,1,8008803017,80417,0,0,27892,0.0,0.0,0,,,,0,0,0.0,0.83,0,0,0.0,0.0,0,0,0,0,1,69481.76,1163.51,1,,,88,80088,1,0,5,0,0,0,300,,0,0,1,0,5,5,1.5950802332316576,0.238,999999.0,5.111,0.264,2.28,4.802,6344.801,115,,,,
8395,8395,,Block 3042,0,25,PedestrianZones,2300256.009,145918.8717,10,0,0,0.0,0,0,0,,10378,0,3,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,47,0,0,0,0,0,9999,0,0,0,0,1,3042.0,410470000000000.0,1000000US410470003003042,0.0,0.5,80103,0,145,44.9516487,-123.0318515,0,3,8008903042,80068,0,0,28070,0.0,0.0,0,,,,0,0,0.45,0.45,0,0,0.0,0.0,0,0,0,0,1,111682.43,1337.33,1,,,89,80089,2,61,122,0,0,0,300,,0,0,1,0,61,161,2.5638735414897527,0.0,999999.0,8.824,0.443,3.419,7.525,10463.345,145,,,,
8396,8396,,Block 1014,0,25,PedestrianZones,2300219.341,145826.0863,10,0,0,0.0,0,0,0,,10108,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,6,14,90,42,0,0,6,0,366,4,0,0,14,0,0,741,13,31,0,0,0,9999,0,0,0,0,1,1014.0,410470000000000.0,1000000US410470002001014,0.0,0.05,80103,0,144,44.9508038,-123.0322791,0,3,8008501014,80068,0,0,28071,0.0,0.0,0,,,,0,0,7.78,0.38,0,0,0.0,0.0,0,0,0,0,1,108783.14,1319.8,1,,,85,80085,2,529,555,0,0,0,200,,0,0,1,0,26,68,2.497314982155794,0.042,999999.0,9.873,0.47,3.157,6.588,10534.862,144,,,,
8397,8397,,Block 4045,0,25,PedestrianZones,2300449.924,145844.4571,10,0,0,0.0,0,0,0,,9928,0,4,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,4045.0,410470000000000.0,1000000US410470003004045,0.0,1.0,80103,0,159,44.951034,-123.0293656,0,1,8009004045,80082,0,0,28072,0.0,0.0,0,,,,0,0,0.0,0.75,0,0,0.0,0.0,0,0,0,0,1,106842.59,1303.34,1,,,90,80090,1,0,6,0,0,0,300,,0,0,1,0,6,16,2.452766282627974,0.125,999999.0,7.19,0.239,4.096,9.216,10500.195,159,,,,
8398,8398,,Block 1022,0,25,PedestrianZones,2300278.341,145691.0334,10,0,0,0.0,0,0,0,,11244,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,14,0,0,0,0,0,9999,0,0,0,0,1,1022.0,410470000000000.0,1000000US410470002001022,0.0,0.43,80103,0,148,44.9496056,-123.0314781,0,3,8008401022,80068,0,0,28073,0.0,0.0,0,,,,0,0,0.52,0.39,0,0,0.0,0.0,0,0,0,0,1,121004.87,1387.09,1,,,84,80084,2,12,21,0,0,0,200,,0,0,1,0,9,17,2.7778871643169105,0.064,999999.0,9.72,0.444,3.588,7.367,10935.366,148,,,,
8399,8399,,Block 1016,0,25,PedestrianZones,2300411.932,145751.1197,10,0,0,0.0,0,0,0,,9885,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,1016.0,410470000000000.0,1000000US410470002001016,0.0,1.0,80103,0,156,44.9501838,-123.0298098,0,1,8008401016,80082,0,0,28074,0.0,0.0,0,,,,0,0,0.0,0.39,0,0,0.0,0.0,0,0,0,0,1,106382.93,1314.32,1,,,84,80084,2,0,14,0,0,0,200,,0,0,1,0,14,29,2.44221390220686,0.123,999999.0,7.526,0.249,4.187,8.927,10529.871,156,,,,
8400,8400,,Block 1021,0,25,PedestrianZones,2300374.051,145653.6882,10,0,0,0.0,0,0,0,,11218,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,1021.0,410470000000000.0,1000000US410470002001021,0.0,1.0,80103,0,153,44.9492967,-123.030251,0,1,8008401021,80068,0,0,28075,0.0,0.0,0,,,,0,0,0.0,0.41,0,0,0.0,0.0,0,0,0,0,1,120729.79,1383.95,1,,,84,80084,2,0,12,0,0,0,200,,0,0,1,0,12,28,2.771572266131871,0.124,999999.0,13.013,0.446,3.83,7.795,13317.121,153,,,,
8401,8401,,Block 1034,0,25,PedestrianZones,2300331.716,145406.7095,10,0,0,0.0,0,0,0,,21342,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,9999,0,0,0,0,1,1034.0,410470000000000.0,1000000US410470002001034,0.0,0.98,80103,0,153,44.9470632,-123.0306892,0,1,8008401034,80068,0,0,28076,0.0,0.0,0,,,,0,0,0.01,0.4,0,0,0.0,0.0,0,0,0,0,1,229681.9,1962.16,1,,,84,80084,2,1,46,0,0,0,200,,0,0,1,0,45,130,5.272766171420661,0.127,999999.0,28.335,0.462,3.464,6.696,22419.628,153,,,,
8402,8402,,Block 4044,0,25,PedestrianZones,2300543.349,145808.3677,10,0,0,0.0,0,0,0,,10370,0,4,410470000000000.0,0,2,Salem,0,47,,0,1,4,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,3,4044.0,410470000000000.0,1000000US410470003004044,0.0,1.0,80103,0,161,44.9507357,-123.0281679,0,1,8009004044,80082,0,0,28077,0.0,0.0,0,,,,0,0,0.0,0.39,0,0,0.0,0.0,0,0,0,0,1,111596.1,1335.96,1,,,90,80090,1,0,15,0,0,0,300,,0,0,1,0,15,34,2.561891735209872,0.182,999999.0,6.618,0.261,4.629,10.253,10797.496,161,,,,
8403,8403,,Block 1017,0,25,PedestrianZones,2300506.423,145713.96,10,0,0,0.0,0,0,0,,10260,0,1,410470000000000.0,0,2,Salem,0,47,,0,0,1,1,1,9999,0,80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,0,0,0,1,1017.0,410470000000000.0,1000000US410470002001017,0.0,1.0,80103,0,159,44.9498761,-123.0285982,0,1,8008401017,80082,0,0,28078,0.0,0.0,0,,,,0,0,0.0,0.41,0,0,0.0,0.0,0,0,0,0,1,110410.77,1329.24,1,,,84,80084,2,0,11,0,0,0,200,,0,0,1,0,11,24,2.5346803457467657,0.121,999999.0,11.459,0.235,4.121,8.987,13085.16,159,,,,
